@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
1193,'2017/11/20 19:24:59:329',2,0.102362,0.685039,0,1,0
1194,'2017/11/20 19:24:59:348',2,0.102362,0.685039,0,1,0
1195,'2017/11/20 19:24:59:369',2,0.102362,0.685039,0,1,0
1196,'2017/11/20 19:24:59:388',2,0.102362,0.685039,0,1,0
1197,'2017/11/20 19:24:59:408',2,0.102362,0.685039,0,1,0
1198,'2017/11/20 19:24:59:429',2,0.102362,0.685039,0,1,0
1199,'2017/11/20 19:24:59:448',2,0.102362,0.685039,0,1,0
1200,'2017/11/20 19:24:59:469',2,0.102362,0.685039,0,1,0
1201,'2017/11/20 19:24:59:489',2,0.102362,0.685039,0,1,0
1202,'2017/11/20 19:24:59:509',2,0.102362,0.685039,0,1,0
1203,'2017/11/20 19:24:59:529',2,0.102362,0.685039,0,1,0
1204,'2017/11/20 19:24:59:548',2,0.102362,0.685039,0,1,0
1205,'2017/11/20 19:24:59:569',2,0.102362,0.685039,0,1,0
1206,'2017/11/20 19:24:59:589',2,0.102362,0.685039,0,1,0
1207,'2017/11/20 19:24:59:609',2,0.102362,0.685039,0,1,0
1208,'2017/11/20 19:24:59:629',2,0.102362,0.685039,0,1,0
1209,'2017/11/20 19:24:59:648',2,0.102362,0.685039,0,1,0
1210,'2017/11/20 19:24:59:669',2,0.102362,0.685039,0,1,0
1211,'2017/11/20 19:24:59:688',2,0.102362,0.685039,0,1,0
1212,'2017/11/20 19:24:59:709',2,0.102362,0.685039,0,1,0
1213,'2017/11/20 19:24:59:729',2,0.102362,0.685039,0,1,0
1214,'2017/11/20 19:24:59:748',2,0.102362,0.685039,0,1,0
1215,'2017/11/20 19:24:59:769',2,0.102362,0.685039,0,1,0
1216,'2017/11/20 19:24:59:788',2,0.102362,0.685039,0,1,0
1217,'2017/11/20 19:24:59:808',2,0.748031,0.858268,0,1,0
1218,'2017/11/20 19:24:59:829',2,0.748031,0.858268,0,1,0
1219,'2017/11/20 19:24:59:849',2,0.748031,0.858268,0,1,0
1220,'2017/11/20 19:24:59:869',2,0.732283,0.858268,0,1,0
1221,'2017/11/20 19:24:59:889',2,0.685039,0.858268,0,1,0
1222,'2017/11/20 19:24:59:908',2,0.669291,0.858268,0,1,0
1223,'2017/11/20 19:24:59:928',2,0.661417,0.858268,0,1,0
1224,'2017/11/20 19:24:59:949',2,0.653543,0.858268,0,1,0
1225,'2017/11/20 19:24:59:968',2,0.645669,0.84252,0,1,0
1226,'2017/11/20 19:24:59:988',2,0.645669,0.779528,0,1,0
1227,'2017/11/20 19:25:00:008',2,0.653543,0.748031,0,1,0
1228,'2017/11/20 19:25:00:028',2,0.661417,0.716535,0,1,0
1229,'2017/11/20 19:25:00:048',2,0.677165,0.692913,0,1,0
1230,'2017/11/20 19:25:00:068',2,0.700787,0.677165,0,1,0
1231,'2017/11/20 19:25:00:088',2,0.732283,0.661417,0,1,0
1232,'2017/11/20 19:25:00:108',2,0.795276,0.645669,0,1,0
1233,'2017/11/20 19:25:00:128',2,0.795276,0.645669,0,1,0
1234,'2017/11/20 19:25:00:148',2,0.858268,0.645669,0,1,0
1235,'2017/11/20 19:25:00:169',2,0.889764,0.645669,0,1,0
1236,'2017/11/20 19:25:00:188',2,0.905512,0.653543,0,1,0
1237,'2017/11/20 19:25:00:208',2,0.92126,0.669291,0,1,0
1238,'2017/11/20 19:25:00:228',2,0.929134,0.740157,0,1,0
1239,'2017/11/20 19:25:00:248',2,0.929134,0.771654,0,1,0
1240,'2017/11/20 19:25:00:268',2,0.913386,0.811024,0,1,0
1241,'2017/11/20 19:25:00:288',2,0.88189,0.858268,0,1,0
1242,'2017/11/20 19:25:00:308',2,0.850394,0.889764,0,1,0
1243,'2017/11/20 19:25:00:328',2,0.826772,0.913386,0,1,0
1244,'2017/11/20 19:25:00:348',2,0.76378,0.937008,0,1,0
1245,'2017/11/20 19:25:00:368',2,0.732283,0.937008,0,1,0
1246,'2017/11/20 19:25:00:388',2,0.708661,0.937008,0,1,0
1247,'2017/11/20 19:25:00:408',2,0.677165,0.937008,0,1,0
1248,'2017/11/20 19:25:00:429',2,0.653543,0.897638,0,1,0
1249,'2017/11/20 19:25:00:448',2,0.637795,0.874016,0,1,0
1250,'2017/11/20 19:25:00:468',2,0.629921,0.779528,0,1,0
1251,'2017/11/20 19:25:00:488',2,0.622047,0.716535,0,1,0
1252,'2017/11/20 19:25:00:508',2,0.622047,0.661417,0,1,0
1253,'2017/11/20 19:25:00:528',2,0.629921,0.614173,0,1,0
1254,'2017/11/20 19:25:00:548',2,0.637795,0.582677,0,1,0
1255,'2017/11/20 19:25:00:568',2,0.700787,0.551181,0,1,0
1256,'2017/11/20 19:25:00:588',2,0.740157,0.551181,0,1,0
1257,'2017/11/20 19:25:00:608',2,0.787402,0.551181,0,1,0
1258,'2017/11/20 19:25:00:628',2,0.826772,0.566929,0,1,0
1259,'2017/11/20 19:25:00:648',2,0.858268,0.590551,0,1,0
