@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
654,'2017/11/20 19:45:33:108',5,0.008303,0.048728,0.042885,0.035505,0.022376,0.02078,0.01339,0.006956,0.007414,0.00347,0.013945,0.044742,0.083565,0.090804,0.671065,0.545341,0.713947,0.398534,0.6546,0.485824,0.386272,0.200839,0.170698,0.247075,0.082006,5
655,'2017/11/20 19:45:33:131',5,0.008336,0.028153,0.044531,0.023375,0.019395,0.011857,0.010735,0.004275,0.004184,0.005263,0.011978,0.03343,0.075706,0.099803,0.516391,0.544475,0.929768,0.401642,0.594278,0.461309,0.411278,0.217436,0.166917,0.272434,0.07743,5
656,'2017/11/20 19:45:33:132',5,0.008668,0.029841,0.032576,0.014407,0.013313,0.009166,0.018872,0.005149,0.004122,0.003903,0.014453,0.022365,0.079644,0.112733,0.741924,0.771828,0.730483,0.503468,0.50798,0.439176,0.41085,0.208436,0.152841,0.255133,0.077387,5
657,'2017/11/20 19:45:33:154',5,0.007405,0.051107,0.043139,0.03355,0.014627,0.015858,0.024366,0.004665,0.00374,0.004925,0.013703,0.023334,0.079809,0.1254,0.628554,0.638252,0.839007,0.455605,0.650395,0.416917,0.370178,0.175826,0.135685,0.281674,0.080718,5
658,'2017/11/20 19:45:33:155',5,0.012847,0.058129,0.034863,0.041994,0.01432,0.00871,0.0185,0.006977,0.006429,0.003919,0.011211,0.027692,0.08981,0.150172,0.35946,0.458426,0.968225,0.468803,0.606441,0.393865,0.37711,0.227589,0.142825,0.24592,0.081929,5
659,'2017/11/20 19:45:33:178',5,0.007621,0.060761,0.052266,0.030779,0.019521,0.008851,0.011072,0.006332,0.006336,0.005419,0.014253,0.040095,0.079264,0.116649,0.374431,0.514259,0.928393,0.447468,0.601598,0.468154,0.335574,0.213197,0.145438,0.213722,0.071757,5
660,'2017/11/20 19:45:33:178',5,0.008184,0.042041,0.028785,0.023266,0.02764,0.008755,0.006578,0.005673,0.004943,0.008322,0.016557,0.049377,0.070135,0.095929,0.680106,0.577413,0.763737,0.512483,0.531712,0.389937,0.3911,0.193472,0.164678,0.216948,0.067708,5
661,'2017/11/20 19:45:33:201',5,0.018627,0.045427,0.036514,0.035481,0.02836,0.00944,0.008246,0.006598,0.004606,0.009644,0.040137,0.064494,0.066539,0.111864,0.604677,0.74582,0.587065,0.618786,0.56244,0.403874,0.389214,0.191733,0.144774,0.243825,0.071,5
662,'2017/11/20 19:45:33:201',5,0.012981,0.029542,0.042363,0.03216,0.031221,0.017781,0.014288,0.008228,0.008495,0.011808,0.037408,0.049819,0.058516,0.147981,0.422986,0.454758,0.495816,0.495133,0.58778,0.43042,0.318234,0.201553,0.127664,0.215726,0.05874,5
663,'2017/11/20 19:45:33:224',5,0.011812,0.041135,0.024294,0.032116,0.034767,0.01856,0.020881,0.007293,0.011781,0.009299,0.021107,0.066445,0.07618,0.169969,0.443721,0.552145,0.722666,0.471091,0.664821,0.419563,0.275244,0.203101,0.131163,0.248353,0.066226,5
664,'2017/11/20 19:45:33:224',5,0.01734,0.054717,0.032752,0.03669,0.020186,0.014195,0.026306,0.00903,0.008398,0.007458,0.023753,0.084045,0.084777,0.129156,0.75704,0.519096,0.557865,0.449236,0.727093,0.501597,0.354419,0.15495,0.141026,0.237506,0.067271,5
665,'2017/11/20 19:45:33:247',5,0.010241,0.04157,0.022995,0.037359,0.015239,0.021453,0.019,0.004385,0.005835,0.005934,0.023728,0.056056,0.097117,0.119951,0.608253,0.410421,0.449139,0.645762,0.711165,0.471595,0.388176,0.193145,0.160625,0.215935,0.08253,5
666,'2017/11/20 19:45:33:248',5,0.007928,0.033888,0.049781,0.037257,0.020953,0.032961,0.017881,0.004932,0.006908,0.004266,0.019716,0.049993,0.056229,0.169624,0.421066,0.34743,0.567092,0.495672,0.706606,0.389295,0.419182,0.210652,0.156641,0.239159,0.073403,5
667,'2017/11/20 19:45:33:271',5,0.006383,0.051531,0.052254,0.021237,0.014228,0.020591,0.011149,0.005588,0.007821,0.002537,0.022541,0.042475,0.07102,0.142818,0.618839,0.431764,0.546449,0.467103,0.715313,0.50865,0.416169,0.201333,0.104829,0.205518,0.058088,5
668,'2017/11/20 19:45:33:271',5,0.010524,0.052505,0.01578,0.020469,0.015895,0.02724,0.009725,0.005914,0.006573,0.00589,0.023361,0.040937,0.057027,0.133019,0.693544,0.592876,0.571901,0.500998,0.629752,0.371199,0.356052,0.198334,0.122993,0.193472,0.063578,5
669,'2017/11/20 19:45:33:294',5,0.007139,0.059513,0.023247,0.041658,0.019202,0.029438,0.012861,0.006614,0.002342,0.008432,0.019185,0.04937,0.053798,0.090295,0.392614,0.602256,0.414985,0.492767,0.779663,0.453412,0.330756,0.205672,0.114613,0.210826,0.056632,5
670,'2017/11/20 19:45:33:294',5,0.00895,0.056528,0.073931,0.063132,0.021016,0.017154,0.009731,0.006299,0.003326,0.00683,0.024218,0.045961,0.056177,0.12894,0.680327,0.682516,0.500589,0.474199,0.770513,0.457228,0.417149,0.187924,0.105634,0.242156,0.059219,5
671,'2017/11/20 19:45:33:317',5,0.005588,0.053853,0.075982,0.058513,0.017638,0.016721,0.00681,0.005091,0.00344,0.003624,0.016521,0.037799,0.065513,0.084792,0.631655,0.452246,0.591727,0.432488,0.659591,0.44023,0.469283,0.20578,0.122095,0.219717,0.070633,5
672,'2017/11/20 19:45:33:317',5,0.006083,0.040997,0.038213,0.057256,0.021159,0.021646,0.009849,0.011765,0.00729,0.0044,0.009824,0.027282,0.068803,0.086568,0.77002,0.582637,0.578194,0.570664,0.583051,0.467934,0.36239,0.192013,0.115005,0.229761,0.0642,5
673,'2017/11/20 19:45:33:340',5,0.007153,0.038581,0.045055,0.043666,0.021574,0.022608,0.011896,0.008744,0.00629,0.0058,0.011371,0.027412,0.098243,0.089722,0.503236,0.523769,0.501082,0.585995,0.600029,0.514967,0.370063,0.176194,0.135664,0.22538,0.062592,5
674,'2017/11/20 19:45:33:340',5,0.006887,0.027535,0.031773,0.035434,0.020174,0.014772,0.007476,0.007868,0.007838,0.006133,0.010758,0.053719,0.079176,0.142662,0.553585,0.485343,0.609386,0.407655,0.68625,0.43928,0.349566,0.176826,0.124154,0.21022,0.064595,5
675,'2017/11/20 19:45:33:364',5,0.006249,0.030095,0.03353,0.052985,0.025384,0.015329,0.011838,0.008829,0.005785,0.007547,0.00973,0.046946,0.070487,0.108401,0.545162,0.396778,0.628104,0.363967,0.623662,0.442373,0.280592,0.179456,0.136714,0.208067,0.060981,5
676,'2017/11/20 19:45:33:364',5,0.008679,0.032035,0.028868,0.047777,0.028582,0.025931,0.012693,0.005549,0.011859,0.004495,0.009882,0.041877,0.047331,0.125868,0.316338,0.466195,0.558175,0.342279,0.610707,0.483143,0.317868,0.209216,0.11852,0.238135,0.062334,5
677,'2017/11/20 19:45:33:387',5,0.008093,0.043432,0.059269,0.060675,0.024855,0.021147,0.017398,0.005477,0.007961,0.00361,0.013381,0.018979,0.071353,0.140372,0.300116,0.487453,0.407656,0.417098,0.569185,0.376992,0.379256,0.191988,0.102833,0.213388,0.058433,5
678,'2017/11/20 19:45:33:387',5,0.015253,0.073464,0.068293,0.039401,0.022971,0.019033,0.011793,0.006115,0.005457,0.004729,0.011561,0.032395,0.058247,0.122475,0.401741,0.454104,0.453085,0.389085,0.609784,0.353803,0.315742,0.184447,0.114785,0.211626,0.061704,5
679,'2017/11/20 19:45:33:410',5,0.011947,0.063191,0.054312,0.051068,0.027495,0.028952,0.015504,0.005677,0.008214,0.00553,0.008554,0.047045,0.069261,0.103919,0.638726,0.503763,0.596441,0.396142,0.69383,0.40018,0.275869,0.213215,0.09814,0.205114,0.053826,5
680,'2017/11/20 19:45:33:410',5,0.012892,0.073914,0.048608,0.067945,0.037195,0.032083,0.011177,0.008676,0.006852,0.005007,0.004875,0.046586,0.092183,0.058665,0.75121,0.563458,0.668709,0.361283,0.549717,0.412106,0.24781,0.176346,0.080878,0.200683,0.047182,5
681,'2017/11/20 19:45:33:433',5,0.004062,0.044686,0.052785,0.070414,0.040082,0.032797,0.015922,0.007682,0.009515,0.005878,0.004763,0.035386,0.095452,0.079725,0.777472,0.603928,0.577072,0.366102,0.687935,0.567045,0.272151,0.184433,0.10998,0.220561,0.050653,5
682,'2017/11/20 19:45:33:433',5,0.012897,0.040078,0.052229,0.046873,0.025174,0.028404,0.015807,0.008223,0.008293,0.005937,0.008442,0.036536,0.103151,0.100198,0.49682,0.587747,0.462642,0.361776,0.533056,0.450969,0.313532,0.19971,0.129556,0.221174,0.056237,5
683,'2017/11/20 19:45:33:456',5,0.008991,0.036041,0.059033,0.045744,0.015653,0.014046,0.013328,0.004661,0.009597,0.004122,0.009442,0.037679,0.087237,0.137652,0.719518,0.501685,0.441341,0.416957,0.637891,0.411396,0.304369,0.208246,0.113131,0.209936,0.063524,5
684,'2017/11/20 19:45:33:457',5,0.007702,0.05465,0.066508,0.049346,0.02454,0.019508,0.014758,0.006044,0.005439,0.002547,0.007817,0.035556,0.075424,0.092208,0.535222,0.58645,0.4857,0.469609,0.577242,0.480753,0.299873,0.191086,0.120924,0.199654,0.057929,5
685,'2017/11/20 19:45:33:479',5,0.010235,0.051751,0.058737,0.077115,0.031835,0.021342,0.018446,0.006112,0.007415,0.005676,0.012719,0.027757,0.082365,0.063258,0.638901,0.530293,0.441259,0.414004,0.627068,0.510348,0.330951,0.190034,0.128212,0.200941,0.061352,5
686,'2017/11/20 19:45:33:480',5,0.011098,0.056291,0.03204,0.087348,0.021325,0.029344,0.020096,0.007461,0.00865,0.006799,0.008245,0.02479,0.051704,0.090273,0.487873,0.529966,0.596333,0.522417,0.683109,0.352895,0.302979,0.20002,0.11137,0.210977,0.05121,5
687,'2017/11/20 19:45:33:503',5,0.011832,0.046406,0.057777,0.084232,0.02219,0.026852,0.021703,0.006099,0.005065,0.00835,0.009558,0.023773,0.051753,0.10331,0.445766,0.548072,0.641002,0.463817,0.689436,0.491831,0.33414,0.202619,0.109609,0.204284,0.057462,5
688,'2017/11/20 19:45:33:503',5,0.007878,0.015788,0.061535,0.057449,0.036864,0.023535,0.015792,0.006099,0.008742,0.007092,0.014537,0.019711,0.102166,0.101896,0.39016,0.549466,0.626535,0.426001,0.61539,0.444373,0.308122,0.177624,0.100667,0.219818,0.058707,5
689,'2017/11/20 19:45:33:526',5,0.004193,0.041032,0.057316,0.058777,0.028259,0.025047,0.012926,0.004366,0.008099,0.007005,0.011562,0.031097,0.090423,0.09903,0.439835,0.499482,0.549651,0.509083,0.609834,0.420154,0.346226,0.186895,0.086925,0.212735,0.061787,5
690,'2017/11/20 19:45:33:526',5,0.006694,0.042652,0.035453,0.040227,0.023915,0.024408,0.012709,0.005461,0.008887,0.005935,0.012156,0.040982,0.104344,0.085098,0.455359,0.42016,0.426384,0.416086,0.477438,0.399601,0.433914,0.178504,0.084927,0.226948,0.049307,5
691,'2017/11/20 19:45:33:549',5,0.003998,0.03481,0.067063,0.041695,0.024366,0.018983,0.015535,0.009283,0.00644,0.003914,0.01107,0.018976,0.069207,0.078654,0.644901,0.483914,0.51199,0.388592,0.606602,0.382478,0.359526,0.183917,0.097967,0.232085,0.051269,5
692,'2017/11/20 19:45:33:549',5,0.008052,0.032531,0.075497,0.040132,0.031388,0.012507,0.010308,0.006634,0.007511,0.005333,0.009757,0.02629,0.088857,0.080087,0.593817,0.519855,0.418835,0.350962,0.638933,0.663847,0.369364,0.190234,0.10002,0.227467,0.056127,5
693,'2017/11/20 19:45:33:572',5,0.006844,0.027584,0.031995,0.044978,0.019005,0.016526,0.007417,0.005112,0.005552,0.007593,0.007831,0.029994,0.083008,0.084798,0.56218,0.465718,0.531287,0.397745,0.579564,0.628201,0.355986,0.169689,0.095352,0.20174,0.055701,5
694,'2017/11/20 19:45:33:573',5,0.004993,0.041628,0.054162,0.05599,0.012777,0.016607,0.016108,0.004726,0.006963,0.005994,0.010694,0.031773,0.077282,0.101467,0.422325,0.330912,0.547451,0.460718,0.641061,0.522075,0.318974,0.166084,0.090022,0.206916,0.04786,5
695,'2017/11/20 19:45:33:595',5,0.010587,0.024685,0.043167,0.055428,0.009405,0.018019,0.008829,0.005974,0.007301,0.00398,0.010276,0.035159,0.070628,0.083494,0.56783,0.355916,0.440364,0.342975,0.629575,0.472936,0.353483,0.159312,0.099277,0.180155,0.05361,5
696,'2017/11/20 19:45:33:596',5,0.012712,0.028275,0.02991,0.039346,0.014689,0.019557,0.005779,0.007392,0.007423,0.005666,0.011257,0.032489,0.091177,0.10401,0.501097,0.494054,0.44491,0.394722,0.638013,0.419212,0.343564,0.167212,0.095392,0.185856,0.049446,5
697,'2017/11/20 19:45:33:619',5,0.006364,0.029559,0.04296,0.049976,0.018875,0.015158,0.013085,0.007085,0.007008,0.00711,0.007319,0.03152,0.089479,0.095222,0.335459,0.527573,0.623285,0.437958,0.590453,0.515372,0.287842,0.199883,0.10568,0.230366,0.052172,5
698,'2017/11/20 19:45:33:619',5,0.00714,0.028528,0.052493,0.055068,0.01994,0.022348,0.014792,0.007182,0.004589,0.00675,0.004625,0.031238,0.091082,0.077729,0.504264,0.568896,0.509579,0.38565,0.644175,0.468007,0.279261,0.191748,0.120717,0.226545,0.056757,5
699,'2017/11/20 19:45:33:642',5,0.018495,0.049742,0.075719,0.077024,0.031946,0.010136,0.008045,0.004867,0.004059,0.005551,0.008411,0.045841,0.084023,0.102584,0.43627,0.465939,0.41004,0.508001,0.650401,0.439232,0.307698,0.155884,0.110255,0.203704,0.058695,5
700,'2017/11/20 19:45:33:642',5,0.013269,0.040303,0.064461,0.066613,0.027667,0.012053,0.00727,0.005247,0.004883,0.003776,0.007789,0.03045,0.091374,0.080758,0.474948,0.400088,0.434306,0.377559,0.652533,0.579379,0.358616,0.153654,0.083506,0.183332,0.047709,5
701,'2017/11/20 19:45:33:665',5,0.013331,0.049556,0.045012,0.0763,0.028372,0.014788,0.011372,0.008208,0.006179,0.003922,0.007439,0.037791,0.069199,0.078398,0.615039,0.452407,0.52327,0.348945,0.665072,0.481407,0.326781,0.169402,0.082704,0.18992,0.038341,5
702,'2017/11/20 19:45:33:665',5,0.00734,0.033233,0.035868,0.083044,0.026081,0.023406,0.014992,0.011275,0.006506,0.003835,0.005777,0.038371,0.065972,0.103623,0.696899,0.47979,0.484945,0.366905,0.656231,0.515503,0.265616,0.146885,0.081028,0.19546,0.04778,5
703,'2017/11/20 19:45:33:689',5,0.005902,0.026253,0.023408,0.078037,0.026793,0.015279,0.018715,0.006933,0.006426,0.004728,0.009302,0.041238,0.076991,0.106583,0.652949,0.405867,0.560732,0.357974,0.665964,0.492225,0.302211,0.158313,0.082678,0.191987,0.047894,5
704,'2017/11/20 19:45:33:689',5,0.008653,0.035414,0.014251,0.064193,0.025169,0.017055,0.014025,0.005398,0.007206,0.003331,0.008514,0.05345,0.073101,0.105337,0.584344,0.475456,0.587458,0.342686,0.668639,0.490085,0.355456,0.153178,0.086574,0.211856,0.042797,5
705,'2017/11/20 19:45:33:712',5,0.011942,0.041091,0.041843,0.066395,0.021319,0.011023,0.019405,0.006428,0.006816,0.005027,0.007429,0.045748,0.077148,0.095464,0.775202,0.5869,0.544038,0.391343,0.647275,0.556349,0.299366,0.139742,0.091531,0.17284,0.037703,5
706,'2017/11/20 19:45:33:712',5,0.008555,0.040101,0.061677,0.08395,0.022298,0.011366,0.01401,0.006399,0.004428,0.007967,0.007315,0.043867,0.083226,0.121771,0.723386,0.598136,0.605342,0.406755,0.665855,0.47042,0.25072,0.14469,0.083263,0.207216,0.036417,5
707,'2017/11/20 19:45:33:735',5,0.006099,0.0465,0.027573,0.061271,0.039632,0.01695,0.016199,0.00625,0.00606,0.005243,0.010628,0.029227,0.051153,0.100404,0.517839,0.455457,0.695261,0.520741,0.742664,0.540811,0.250081,0.153245,0.092524,0.23289,0.043949,5
708,'2017/11/20 19:45:33:735',5,0.011616,0.039627,0.028528,0.024902,0.035,0.024038,0.018057,0.006331,0.00664,0.002305,0.007734,0.048103,0.09928,0.142109,0.723826,0.578722,0.598267,0.682783,0.810136,0.683849,0.301465,0.139077,0.094718,0.229352,0.045405,5
709,'2017/11/20 19:45:33:758',5,0.013212,0.057607,0.021153,0.017519,0.016889,0.027349,0.014262,0.005322,0.008666,0.004708,0.009519,0.037142,0.119277,0.185287,0.799369,0.608508,0.52325,0.474273,0.68792,0.720326,0.300049,0.131902,0.091019,0.219824,0.048635,5
710,'2017/11/20 19:45:33:758',5,0.008779,0.076417,0.043072,0.027015,0.015592,0.013008,0.009715,0.004956,0.008404,0.004876,0.011442,0.021845,0.059624,0.130841,0.763994,0.509065,0.633864,0.332746,0.660307,0.632815,0.336689,0.136323,0.091419,0.236215,0.050797,5
711,'2017/11/20 19:45:33:781',5,0.010595,0.082587,0.04752,0.034822,0.019645,0.01297,0.011494,0.003502,0.008842,0.004438,0.011808,0.021301,0.049175,0.229834,0.889913,0.547104,0.538768,0.472311,0.718306,0.668402,0.30969,0.150813,0.101892,0.186392,0.047693,5
712,'2017/11/20 19:45:33:782',5,0.006073,0.052417,0.037392,0.036356,0.024732,0.017153,0.015123,0.004492,0.007593,0.005108,0.013494,0.048579,0.077933,0.246227,0.664349,0.495567,0.63479,0.466663,0.586798,0.58206,0.262087,0.141477,0.091306,0.193942,0.049107,5
713,'2017/11/20 19:45:33:805',5,0.011068,0.058179,0.037505,0.023486,0.023139,0.015302,0.015438,0.005238,0.007244,0.00805,0.014212,0.070048,0.141331,0.130478,0.469343,0.527116,0.579486,0.557331,0.7182,0.480525,0.306,0.139238,0.077266,0.186426,0.043272,5
714,'2017/11/20 19:45:33:805',5,0.005868,0.045076,0.047642,0.025185,0.022245,0.010777,0.009869,0.005726,0.007737,0.007182,0.014853,0.065745,0.136984,0.187614,0.805031,0.436473,0.503062,0.632494,0.6559,0.474404,0.255046,0.12445,0.089337,0.179131,0.043383,5
715,'2017/11/20 19:45:33:828',5,0.008468,0.062238,0.034627,0.027589,0.023469,0.014198,0.010301,0.00707,0.006851,0.004548,0.012012,0.039837,0.144297,0.140975,0.727031,0.438115,0.521224,0.598547,0.522032,0.568245,0.222666,0.127507,0.080858,0.194097,0.040593,5
716,'2017/11/20 19:45:33:828',5,0.016018,0.063814,0.033687,0.044999,0.019658,0.021732,0.017249,0.005924,0.006029,0.003676,0.015947,0.070598,0.09582,0.092421,0.522635,0.611917,0.57866,0.557176,0.528319,0.43161,0.207677,0.117067,0.076219,0.205766,0.0377,5
717,'2017/11/20 19:45:33:851',5,0.011606,0.040415,0.040403,0.044488,0.02408,0.018502,0.017709,0.006023,0.005087,0.005908,0.016832,0.079891,0.090336,0.109996,0.659806,0.529081,0.545293,0.437516,0.490527,0.445022,0.221955,0.11924,0.080651,0.209109,0.043121,5
718,'2017/11/20 19:45:33:851',5,0.006439,0.029863,0.071746,0.028464,0.020047,0.017148,0.015979,0.005551,0.005165,0.004801,0.014048,0.056674,0.151739,0.15115,0.502541,0.588581,0.450944,0.407285,0.54378,0.520052,0.242421,0.108956,0.082844,0.198533,0.04765,5
719,'2017/11/20 19:45:33:874',5,0.007909,0.033161,0.035627,0.028529,0.017679,0.026771,0.016033,0.005433,0.009128,0.003399,0.016026,0.062262,0.156952,0.130924,0.784515,0.483448,0.373552,0.390386,0.527669,0.561861,0.301664,0.11303,0.079206,0.202745,0.032503,5
720,'2017/11/20 19:45:33:875',5,0.011736,0.049221,0.045185,0.03478,0.018909,0.024914,0.014497,0.007477,0.010953,0.00426,0.022,0.040303,0.10452,0.121833,0.658194,0.449381,0.390723,0.370313,0.4431,0.555327,0.216052,0.11107,0.080149,0.203977,0.04154,5
721,'2017/11/20 19:45:33:898',5,0.006288,0.064001,0.044181,0.02544,0.017631,0.022512,0.01555,0.007211,0.008388,0.006905,0.011713,0.03754,0.081129,0.128297,0.744657,0.388964,0.361144,0.477364,0.44878,0.445393,0.1488,0.117589,0.074997,0.184236,0.048189,5
722,'2017/11/20 19:45:33:898',5,0.003169,0.053453,0.044873,0.046324,0.023958,0.030466,0.010502,0.006735,0.007759,0.005356,0.016119,0.043008,0.066239,0.099822,0.650495,0.407104,0.362766,0.35746,0.42812,0.449034,0.168182,0.107337,0.068204,0.201244,0.040855,5
723,'2017/11/20 19:45:33:921',5,0.009779,0.036057,0.02989,0.034659,0.02043,0.015157,0.0164,0.00595,0.004379,0.004837,0.012901,0.044113,0.065674,0.107446,0.69298,0.557443,0.428904,0.311056,0.442809,0.449285,0.181966,0.091498,0.048968,0.180873,0.034588,5
724,'2017/11/20 19:45:33:921',5,0.014094,0.03446,0.03186,0.027412,0.014893,0.014667,0.012807,0.005856,0.006909,0.009013,0.007953,0.047885,0.076924,0.111677,0.684633,0.508816,0.472318,0.376617,0.467133,0.40517,0.183216,0.079466,0.056107,0.13417,0.032704,5
725,'2017/11/20 19:45:33:944',5,0.006821,0.030018,0.057468,0.040177,0.01343,0.009033,0.017724,0.004868,0.00749,0.0094,0.012949,0.064695,0.076872,0.157619,0.613842,0.317648,0.387254,0.329965,0.420442,0.355512,0.163874,0.076554,0.045652,0.179977,0.026311,5
726,'2017/11/20 19:45:33:944',5,0.010971,0.045373,0.037186,0.038267,0.019163,0.014407,0.017246,0.004236,0.005902,0.005842,0.014336,0.060897,0.099383,0.113101,0.449301,0.379915,0.447943,0.287975,0.460884,0.264722,0.190674,0.084257,0.046028,0.168553,0.028932,5
727,'2017/11/20 19:45:33:967',5,0.008133,0.050046,0.043816,0.024136,0.02118,0.02333,0.008914,0.004836,0.004437,0.004422,0.0181,0.045599,0.102901,0.069671,0.597148,0.321688,0.405875,0.307701,0.395335,0.314988,0.146376,0.073311,0.05721,0.125833,0.017972,5
728,'2017/11/20 19:45:33:967',5,0.009138,0.035836,0.064155,0.032844,0.014299,0.011739,0.009819,0.006451,0.008231,0.004137,0.011299,0.044614,0.055927,0.147969,0.709904,0.45411,0.396037,0.217892,0.378263,0.339156,0.187265,0.08295,0.056147,0.122996,0.013359,5
729,'2017/11/20 19:45:33:990',5,0.00812,0.032102,0.034797,0.034027,0.027153,0.042375,0.04894,0.052001,0.061918,0.065093,0.046636,0.052589,0.106906,0.15622,0.614594,0.408514,0.385213,0.197429,0.294277,0.364829,0.180786,0.081007,0.056561,0.105501,0.011528,5
730,'2017/11/20 19:45:33:990',5,0.014361,0.042467,0.1029,0.154355,0.163039,0.196589,0.183503,0.197063,0.255635,0.273341,0.176079,0.158924,0.208232,0.168651,0.62251,0.425009,0.298984,0.197402,0.220379,0.331287,0.169883,0.101889,0.057242,0.112475,0.024938,5
731,'2017/11/20 19:45:34:013',5,0.013187,0.063439,0.143041,0.125177,0.142948,0.118194,0.103773,0.094608,0.131533,0.138161,0.085147,0.102005,0.123387,0.099516,0.378578,0.284265,0.250569,0.160892,0.183131,0.243341,0.100365,0.05073,0.047531,0.060963,0.01585,5
732,'2017/11/20 19:45:34:013',5,0.01707,0.033094,0.070324,0.022193,0.030588,0.017838,0.027636,0.027077,0.026786,0.023037,0.020051,0.02339,0.082153,0.062985,0.149461,0.229605,0.162043,0.092783,0.110361,0.177485,0.088434,0.023391,0.027341,0.028607,0.011365,5
733,'2017/11/20 19:45:34:037',5,0.016189,0.052416,0.036514,0.021122,0.015213,0.019359,0.011499,0.019311,0.021822,0.018839,0.018618,0.031347,0.170189,0.055362,0.204029,0.236369,0.16482,0.095308,0.093568,0.143958,0.090275,0.014606,0.022317,0.012151,0.008617,5
734,'2017/11/20 19:45:34:037',5,0.015287,0.068178,0.04306,0.038747,0.01894,0.013996,0.013629,0.017177,0.0228,0.012863,0.014874,0.036674,0.128119,0.03296,0.272454,0.207684,0.175332,0.082543,0.088463,0.108387,0.056456,0.005627,0.010047,0.004992,0.002902,5
735,'2017/11/20 19:45:34:060',5,0.011276,0.048897,0.028143,0.04159,0.021836,0.014801,0.012556,0.011604,0.013885,0.01175,0.012549,0.020709,0.03589,0.035599,0.153447,0.080832,0.089891,0.056503,0.038577,0.052837,0.045449,0.003888,0.00356,0.002208,0.001183,5
736,'2017/11/20 19:45:34:060',5,0.005959,0.043268,0.018551,0.032334,0.01996,0.015542,0.006684,0.00779,0.00933,0.006672,0.006558,0.01406,0.041263,0.021974,0.113878,0.061711,0.040191,0.02861,0.017318,0.023223,0.023296,0.002147,0.001497,0.001085,0.000472,5
737,'2017/11/20 19:45:36:266',6,0.009415,0.030689,0.036606,0.046932,0.024692,0.027483,0.017325,0.010665,0.008635,0.030769,0.016604,0.042062,0.138766,0.048613,0.041863,0.081938,0.217553,0.450556,1,0.606731,0.877154,0.831608,0.572932,1,0.575792,6
738,'2017/11/20 19:45:36:266',6,0.007677,0.048826,0.03462,0.02376,0.027302,0.014409,0.009273,0.013047,0.034526,0.031707,0.024292,0.044174,0.095098,0.054046,0.042001,0.076729,0.254332,0.398034,0.746347,0.432436,0.848225,0.840975,0.604633,1,0.640861,6
739,'2017/11/20 19:45:36:289',6,0.014409,0.11651,0.109459,0.099772,0.094901,0.026764,0.010881,0.037821,0.107904,0.081301,0.063142,0.05781,0.086653,0.068075,0.085644,0.069737,0.23265,0.386711,0.700507,0.353648,0.930604,0.87334,0.663441,1,0.752406,6
740,'2017/11/20 19:45:36:289',6,0.015126,0.102426,0.088335,0.120943,0.078988,0.028445,0.014981,0.022508,0.04966,0.037411,0.052142,0.036549,0.069024,0.055677,0.089049,0.119033,0.187865,0.361958,0.808222,0.335527,0.611946,0.707454,0.649153,1,0.724652,6
741,'2017/11/20 19:45:36:312',6,0.011295,0.038538,0.033339,0.046529,0.018396,0.020132,0.015203,0.006828,0.016149,0.024231,0.035752,0.035784,0.09845,0.042748,0.048731,0.128613,0.177928,0.419714,0.691225,0.345679,0.685671,0.688751,0.66966,1,0.625775,6
742,'2017/11/20 19:45:36:313',6,0.010287,0.033722,0.04383,0.038771,0.011728,0.013682,0.015841,0.008671,0.016248,0.030449,0.055643,0.038659,0.06575,0.055415,0.034929,0.080639,0.163267,0.317835,0.714592,0.350518,0.723486,0.644112,0.759812,1,0.55118,6
743,'2017/11/20 19:45:36:335',6,0.011249,0.048818,0.025415,0.026932,0.02442,0.018008,0.017695,0.011304,0.021315,0.030267,0.039408,0.029429,0.068389,0.033595,0.029178,0.070048,0.170568,0.270429,0.709355,0.295956,0.593248,0.691104,0.809339,0.941389,0.599968,6
744,'2017/11/20 19:45:36:336',6,0.016917,0.048773,0.052543,0.032158,0.03402,0.01571,0.010847,0.010522,0.014079,0.012327,0.027122,0.029726,0.067838,0.022385,0.044192,0.070082,0.199127,0.228588,0.555328,0.268261,0.51019,0.635713,0.697773,0.911036,0.556969,6
745,'2017/11/20 19:45:36:359',6,0.013524,0.043864,0.045243,0.066198,0.030579,0.029131,0.015109,0.009699,0.013115,0.005216,0.019885,0.021877,0.055054,0.027373,0.064251,0.060024,0.156636,0.252847,0.633578,0.204333,0.516517,0.606907,0.748963,0.819504,0.559629,6
